,left_id,right_id,score
3306,2877,67646,1.0
3307,2877,67645,1.0
3308,2871,75544,1.0
3309,2858,26151,1.0
3310,2855,59681,1.0
3311,2855,59680,1.0
3312,2846,69645,1.0
3313,2846,69644,1.0
3314,2993,61632,1.0
3315,3004,14406,1.0
3316,3012,73108,1.0
3317,3133,7053,1.0
3318,18244,19119,1.0
3319,93363,81388,1.0
3320,93381,67708,1.0
3321,3211,54107,1.0
3322,3183,29750,1.0
3323,3183,29749,1.0
3324,3140,28679,1.0
3325,3106,72402,1.0
3326,3016,60142,1.0
3327,32602,82047,1.0
3328,32602,81622,1.0
3329,3053,7231,1.0
3330,3050,87158,1.0
3331,3043,79930,1.0
3332,3040,61582,1.0
3333,3016,69844,1.0
3334,2843,88951,1.0
3335,2842,29346,1.0
3336,3243,66855,1.0
3337,2842,28857,1.0
3338,93478,54383,1.0
3339,93478,54460,1.0
3340,2583,1706,1.0
3341,2564,56747,1.0
3342,2564,56739,1.0
3343,2524,32135,1.0
3344,93515,65003,1.0
3345,2508,82959,1.0
3346,93606,5359,1.0
3347,93618,88179,1.0
3348,93618,88180,1.0
3349,2426,47647,1.0
3350,2422,17193,1.0
3351,2422,17192,1.0
3352,2411,4666,1.0
3353,2410,57558,1.0
3354,2410,53619,1.0
3355,2605,61179,1.0
3356,2605,61180,1.0
3357,93476,81462,1.0
3358,2742,90028,1.0
3359,2826,65833,1.0
3360,2820,6697,1.0
3361,2808,27599,1.0
3362,93464,74433,1.0
3363,2759,22054,1.0
3364,93473,79601,1.0
3365,2742,90723,1.0
3366,2732,83154,1.0
3367,2639,58432,1.0
3368,2730,23472,1.0
3369,2717,73061,1.0
3370,2717,72375,1.0
3371,2674,64730,1.0
3372,2673,73035,1.0
3373,2654,39489,1.0
3374,2651,49857,1.0
3375,3241,49438,1.0
3376,93349,58469,1.0
3377,92746,7993,1.0
3378,3806,18253,1.0
3379,4064,73313,1.0
3380,4062,27333,1.0
3381,4038,19167,1.0
3382,4037,78613,1.0
3383,3979,34141,1.0
3384,3915,31741,1.0
3385,3911,75692,1.0
3386,92928,41481,1.0
3387,92931,86949,1.0
3388,92986,1694,1.0
3389,92986,1695,1.0
3390,3885,1790,1.0
3391,93004,54210,1.0
3392,3873,39824,1.0
3393,3856,39904,1.0
3394,3856,38182,1.0
3395,3814,3481,1.0
3396,4082,71678,1.0
3397,4087,31446,1.0
3398,92888,87778,1.0
3399,92756,28126,1.0
3400,4384,33230,1.0
3401,92746,7994,1.0
3402,4358,78484,1.0
3403,4358,78483,1.0
3404,4326,78126,1.0
3405,4308,66501,1.0
3406,4287,1904,1.0
3407,4270,4572,1.0
3408,92815,67825,1.0
3409,4270,478,1.0
3410,4235,86928,1.0
3411,4225,40882,1.0
3412,4217,70984,1.0
3413,4166,89885,1.0
3414,4166,89884,1.0
3415,92815,67824,1.0
3416,3809,15233,1.0
3417,3804,31962,1.0
3418,93296,77197,1.0
3419,93004,56607,1.0
3420,3594,53309,1.0
3421,93156,82374,1.0
3422,3522,72966,1.0
3423,3510,3590,1.0
3424,93197,2218,1.0
3425,93221,82129,1.0
3426,3416,425,1.0
3427,93260,8755,1.0
3428,93274,36220,1.0
3429,74212,29496,1.0
3430,3300,21317,1.0
3431,93285,29556,1.0
3432,3287,27217,1.0
3433,3270,54630,1.0
3434,3261,83849,1.0
3435,93296,77196,1.0
3436,3253,27046,1.0
3437,3606,65171,1.0
3438,3611,56887,1.0
3439,3612,82735,1.0
3440,3684,84887,1.0
3441,3765,1608,1.0
3442,93019,54090,1.0
3443,93022,78177,1.0
3444,3727,20182,1.0
3445,93101,19076,1.0
3446,3688,79804,1.0
3447,3687,54930,1.0
3448,93106,21370,1.0
3449,3612,83266,1.0
3450,93126,59902,1.0
3451,93130,17929,1.0
3452,93130,17930,1.0
3453,3647,30068,1.0
3454,3636,10988,1.0
3455,3613,14616,1.0
3456,3613,13807,1.0
3457,93640,56818,1.0
3458,93641,306,1.0
3459,2275,29859,1.0
3460,534,42420,1.0
3461,94170,55208,1.0
3462,94170,55209,1.0
3463,696,87455,1.0
3464,662,48598,1.0
3465,662,48146,1.0
3466,645,91265,1.0
3467,94206,32851,1.0
3468,622,34070,1.0
3469,608,58639,1.0
3470,608,54989,1.0
3471,579,55803,1.0
3472,579,55799,1.0
3473,94221,28923,1.0
3474,560,61036,1.0
3475,94221,28924,1.0
3476,555,69048,1.0
3477,540,88547,1.0
3478,715,74025,1.0
3479,94168,69599,1.0
3480,754,30546,1.0
3481,94099,69458,1.0
3482,1003,68036,1.0
3483,944,78757,1.0
3484,944,77853,1.0
3485,907,63867,1.0
3486,94088,86487,1.0
3487,882,75789,1.0
3488,94088,86488,1.0
3489,859,47655,1.0
3490,94141,82495,1.0
3491,831,73186,1.0
3492,831,69884,1.0
3493,821,9929,1.0
3494,787,56561,1.0
3495,94113,40768,1.0
3496,94131,27269,1.0
3497,94141,82494,1.0
3498,535,16418,1.0
3499,511,85230,1.0
3500,93644,13141,1.0
3501,507,79724,1.0
3502,195,22389,1.0
3503,94377,81536,1.0
3504,179,69883,1.0
3505,179,69882,1.0
3506,159,17061,1.0
3507,159,16722,1.0
3508,94377,81537,1.0
3509,94417,59040,1.0
3510,94417,59041,1.0
3511,94422,25913,1.0
3512,94466,17409,1.0
3513,82,69358,1.0
3514,82,68048,1.0
3515,94475,166,1.0
3516,94475,2373,1.0
3517,57,32737,1.0
3518,94539,79363,1.0
3519,94373,38217,1.0
3520,219,3904,1.0
3521,259,78894,1.0
3522,94257,39806,1.0
3523,94240,90750,1.0
3524,494,9571,1.0
3525,28817,59974,1.0
3526,28817,53497,1.0
3527,447,63676,1.0
3528,447,63675,1.0
3529,431,4734,1.0
3530,94303,25236,1.0
3531,94363,74075,1.0
3532,394,74086,1.0
3533,94303,25239,1.0
3534,94316,39396,1.0
3535,94316,39397,1.0
3536,332,89912,1.0
3537,332,89911,1.0
3538,94347,51957,1.0
3539,94065,81979,1.0
3540,1115,23915,1.0
3541,1167,29503,1.0
3542,1170,69627,1.0
3543,93810,85588,1.0
3544,93810,85589,1.0
3545,2019,82699,1.0
3546,2013,13282,1.0
3547,2013,13281,1.0
3548,2004,16205,1.0
3549,2002,69614,1.0
3550,2002,67017,1.0
3551,1957,82698,1.0
3552,1957,80984,1.0
3553,1950,69361,1.0
3554,93835,28946,1.0
3555,1882,72242,1.0
3556,1863,45837,1.0
3557,1863,44800,1.0
3558,1858,12920,1.0
3559,1857,31672,1.0
3560,2037,57035,1.0
3561,2037,58031,1.0
3562,2041,35919,1.0
3563,93741,15986,1.0
3564,2247,63005,1.0
3565,2220,24832,1.0
3566,93670,52351,1.0
3567,2207,56752,1.0
3568,2173,86626,1.0
3569,2173,86625,1.0
3570,93672,74276,1.0
3571,93759,13112,1.0
3572,2048,46947,1.0
3573,93789,67216,1.0
3574,2113,73602,1.0
3575,2101,70976,1.0
3576,2101,70003,1.0
3577,2086,14217,1.0
3578,93796,66065,1.0
3579,2062,27718,1.0
3580,1821,84349,1.0
3581,1821,84348,1.0
3582,1809,64807,1.0
3583,1433,58230,1.0
3584,1528,8929,1.0
3585,1528,8928,1.0
3586,1527,80721,1.0
3587,93950,74173,1.0
3588,93952,56632,1.0
3589,93952,58717,1.0
3590,1465,56013,1.0
3591,93973,50414,1.0
3592,1547,25396,1.0
3593,1391,75485,1.0
3594,93991,70715,1.0
3595,1353,21569,1.0
3596,94009,61671,1.0
3597,94011,75690,1.0
3598,94035,72787,1.0
3599,94037,53966,1.0
3600,1544,72490,1.0
3601,1551,51504,1.0
3602,18171,57824,1.0
3603,93910,18515,1.0
3604,1776,48062,1.0
3605,1776,48061,1.0
3606,1717,29770,1.0
3607,1684,44414,1.0
3608,93860,88246,1.0
3609,93910,18514,1.0
3610,1636,80938,1.0
3611,93913,23223,1.0
3612,1558,77194,1.0
3613,1578,87920,1.0
3614,1577,89972,1.0
3615,93916,25837,1.0
3616,1568,71310,1.0
3617,1563,21987,1.0
3618,93945,88169,1.0
3619,93945,89615,1.0
3620,4392,30957,1.0
3621,4402,12013,1.0
3622,91122,4144,1.0
3623,7169,58871,1.0
3624,7374,76026,1.0
3625,7363,81852,1.0
3626,7338,29428,1.0
3627,7338,29427,1.0
3628,91663,65746,1.0
3629,91664,76908,1.0
3630,91684,65133,1.0
3631,91684,68760,1.0
3632,7290,57562,1.0
3633,7282,52611,1.0
3634,7282,52610,1.0
3635,7256,85518,1.0
3636,7237,76462,1.0
3637,7237,76461,1.0
3638,7214,37849,1.0
3639,7212,85752,1.0
3640,7190,54627,1.0
3641,7411,18033,1.0
3642,7431,83929,1.0
3643,7431,83930,1.0
3644,7585,89051,1.0
3645,7653,6218,1.0
3646,7652,34652,1.0
3647,7635,87086,1.0
3648,7635,86898,1.0
3649,7628,284,1.0
3650,7623,78264,1.0
3651,91576,35575,1.0
3652,7581,4138,1.0
3653,7451,20742,1.0
3654,91579,70702,1.0
3655,7561,69773,1.0
3656,7561,65991,1.0
3657,91579,71463,1.0
3658,91585,12562,1.0
3659,91623,72286,1.0
3660,91632,14949,1.0
3661,7169,58872,1.0
3662,7125,8465,1.0
3663,7682,59582,1.0
3664,7125,5382,1.0
3665,6837,48397,1.0
3666,91697,3681,1.0
3667,91697,3682,1.0
3668,91703,68693,1.0
3669,91816,74262,1.0
3670,6806,12756,1.0
3671,6806,12750,1.0
3672,6803,46385,1.0
3673,6794,67765,1.0
3674,6757,78402,1.0
3675,6756,61963,1.0
3676,91818,36132,1.0
3677,6717,61700,1.0
3678,6713,27441,1.0
3679,6690,68671,1.0
3680,6666,32338,1.0
3681,91822,21984,1.0
3682,6887,18728,1.0
3683,6896,90210,1.0
3684,6906,73365,1.0
3685,7043,80124,1.0
3686,7121,71373,1.0
3687,7121,71370,1.0
3688,7099,27964,1.0
3689,7095,52693,1.0
3690,7095,52692,1.0
3691,7060,88616,1.0
3692,7060,88365,1.0
3693,7039,18707,1.0
3694,6906,73366,1.0
3695,7039,18706,1.0
3696,7015,3770,1.0
3697,7015,3769,1.0
3698,6997,56249,1.0
3699,91693,16786,1.0
3700,6952,54284,1.0
3701,6907,80036,1.0
3702,61477,52423,1.0
3703,7682,65957,1.0
3704,4402,12014,1.0
3705,8073,4805,1.0
3706,8328,60896,1.0
3707,8324,77084,1.0
3708,8322,86867,1.0
3709,8322,84714,1.0
3710,91341,75893,1.0
3711,8280,29698,1.0
3712,8263,10194,1.0
3713,8263,6943,1.0
3714,8205,80415,1.0
3715,8147,73924,1.0
3716,8136,69261,1.0
3717,8135,21145,1.0
3718,8135,18632,1.0
3719,8129,49402,1.0
3720,91348,3872,1.0
3721,8101,64585,1.0
3722,91361,73298,1.0
3723,8336,62818,1.0
3724,8351,49311,1.0
3725,8363,30974,1.0
3726,8580,57393,1.0
3727,8751,81872,1.0
3728,8709,87020,1.0
3729,91159,29948,1.0
3730,91183,86532,1.0
3731,8626,68891,1.0
3732,8605,34421,1.0
3733,8605,34334,1.0
3734,8575,55437,1.0
3735,8376,90962,1.0
3736,91282,38281,1.0
3737,91282,38282,1.0
3738,8524,8957,1.0
3739,8471,44617,1.0
3740,91305,75165,1.0
3741,8397,12953,1.0
3742,8378,3099,1.0
3743,91361,73299,1.0
3744,8054,74111,1.0
3745,7695,45721,1.0
3746,8015,17005,1.0
3747,91425,88706,1.0
3748,91425,88709,1.0
3749,91432,39238,1.0
3750,7777,33106,1.0
3751,7773,32922,1.0
3752,7772,78640,1.0
3753,7764,56871,1.0
3754,7764,55503,1.0
3755,7756,22055,1.0
3756,91447,77059,1.0
3757,91503,53008,1.0
3758,91503,53009,1.0
3759,7733,38080,1.0
3760,7733,36583,1.0
3761,7730,76056,1.0
3762,7722,62333,1.0
3763,91523,90855,1.0
3764,7800,63200,1.0
3765,7800,63201,1.0
3766,7816,8324,1.0
3767,7917,33899,1.0
3768,8015,17004,1.0
3769,8010,81747,1.0
3770,8009,85269,1.0
3771,91387,72251,1.0
3772,7971,82105,1.0
3773,7937,48749,1.0
3774,7935,79349,1.0
3775,7904,26452,1.0
3776,7816,11519,1.0
3777,7900,70456,1.0
3778,91392,22132,1.0
3779,7862,42552,1.0
3780,7862,40614,1.0
3781,7860,80996,1.0
3782,7839,83374,1.0
3783,7822,16491,1.0
3784,6662,40153,1.0
3785,6658,4536,1.0
3786,91826,58043,1.0
3787,92458,52370,1.0
3788,5084,23196,1.0
3789,5065,77919,1.0
3790,5065,77918,1.0
3791,92447,12152,1.0
3792,5047,77363,1.0
3793,4995,7566,1.0
3794,4995,7565,1.0
3795,4994,47584,1.0
3796,4990,66718,1.0
3797,4969,52495,1.0
3798,92453,53920,1.0
3799,4957,56243,1.0
3800,4957,56242,1.0
3801,92453,54110,1.0
3802,4885,61604,1.0
3803,4885,61603,1.0
3804,4866,75333,1.0
3805,92433,81764,1.0
3806,92376,53091,1.0
3807,5232,80239,1.0
3808,5354,57781,1.0
3809,92291,72959,1.0
3810,92306,9164,1.0
3811,5476,58909,1.0
3812,5416,67400,1.0
3813,92328,91046,1.0
3814,5410,55502,1.0
3815,5366,84354,1.0
3816,92361,6394,1.0
3817,5233,37194,1.0
3818,5295,56172,1.0
3819,5281,89286,1.0
3820,5281,89285,1.0
3821,5260,84888,1.0
3822,5253,2485,1.0
3823,5235,72222,1.0
3824,5233,37625,1.0
3825,4860,6730,1.0
3826,92458,52375,1.0
3827,91830,8981,1.0
3828,92489,62270,1.0
3829,4558,24775,1.0
3830,4537,680,1.0
3831,92610,56533,1.0
3832,92624,21526,1.0
3833,4520,56550,1.0
3834,4511,55307,1.0
3835,4499,68253,1.0
3836,4489,69064,1.0
3837,4465,52729,1.0
3838,75370,26417,1.0
3839,4458,73371,1.0
3840,92661,67502,1.0
3841,92663,15752,1.0
3842,4436,806,1.0
3843,4436,805,1.0
3844,92663,18645,1.0
3845,4407,33472,1.0
3846,4594,16172,1.0
3847,92595,5786,1.0
3848,4611,57334,1.0
3849,4711,23673,1.0
3850,4819,25773,1.0
3851,92499,68090,1.0
3852,4809,50423,1.0
3853,92520,80710,1.0
3854,92521,23692,1.0
3855,4789,45796,1.0
3856,4741,5950,1.0
3857,4702,53915,1.0
3858,4616,868,1.0
3859,4702,52341,1.0
3860,4666,57322,1.0
3861,4663,63976,1.0
3862,4663,61072,1.0
3863,92579,19089,1.0
3864,92595,5132,1.0
3865,4625,30590,1.0
3866,5506,64716,1.0
3867,5515,73300,1.0
3868,92290,12004,1.0
3869,5521,6661,1.0
3870,91847,28446,1.0
3871,91847,28447,1.0
3872,6295,14710,1.0
3873,6272,74403,1.0
3874,6251,53289,1.0
3875,6251,53288,1.0
3876,6207,1391,1.0
3877,6198,39156,1.0
3878,6188,57585,1.0
3879,91944,84636,1.0
3880,91944,84637,1.0
3881,91967,63094,1.0
3882,91967,63634,1.0
3883,6177,62439,1.0
3884,6169,23611,1.0
3885,6145,19659,1.0
3886,92001,64831,1.0
3887,6328,83277,1.0
3888,6332,85662,1.0
3889,6332,87312,1.0
3890,6534,69965,1.0
3891,6567,82009,1.0
3892,91838,29805,1.0
3893,91838,30180,1.0
3894,6554,79706,1.0
3895,6554,78647,1.0
3896,6550,84228,1.0
3897,6550,84227,1.0
3898,91839,41063,1.0
3899,6355,54035,1.0
3900,91839,41066,1.0
3901,91846,48671,1.0
3902,6504,91175,1.0
3903,6475,16666,1.0
3904,6475,10490,1.0
3905,6437,61529,1.0
3906,6433,84984,1.0
3907,92001,64832,1.0
3908,92004,68117,1.0
3909,6038,65381,1.0
3910,5607,30882,1.0
3911,5701,66671,1.0
3912,92217,45609,1.0
3913,5687,82957,1.0
3914,5671,5482,1.0
3915,5671,1925,1.0
3916,5653,55019,1.0
3917,92221,26850,1.0
3918,5604,60143,1.0
3919,92198,55969,1.0
3920,5602,73872,1.0
3921,5582,33976,1.0
3922,92228,21733,1.0
3923,5558,4948,1.0
3924,5528,5622,1.0
3925,92289,52188,1.0
3926,92289,52189,1.0
3927,92198,59529,1.0
3928,5727,60203,1.0
3929,6023,41311,1.0
3930,5877,45080,1.0
3931,6021,55792,1.0
3932,6013,56745,1.0
3933,92058,19612,1.0
3934,92058,19613,1.0
3935,5895,83263,1.0
3936,5892,2062,1.0
3937,92090,2221,1.0
3938,5857,64924,1.0
3939,92149,3299,1.0
3940,5841,71376,1.0
3941,5836,80479,1.0
3942,92129,70045,1.0
3943,92136,10396,1.0
3944,92145,42267,1.0
3945,5765,32547,1.0
3946,92145,42268,1.0
3947,17799,73338,1.0
3948,88097,5648,1.0
3949,17805,20755,1.0
3950,84333,4649,1.0
3951,25170,59782,1.0
3952,25155,86226,1.0
3953,25155,86225,1.0
3954,84293,48529,1.0
3955,25134,84176,1.0
3956,25106,17968,1.0
3957,84333,4648,1.0
3958,84335,3520,1.0
3959,59083,19208,1.0
3960,25081,41848,1.0
3961,84347,36410,1.0
3962,84436,24578,1.0
3963,25034,73791,1.0
3964,25031,91266,1.0
3965,84436,24579,1.0
3966,25015,55379,1.0
3967,84280,26570,1.0
3968,84271,49098,1.0
3969,25192,55016,1.0
3970,25198,1208,1.0
3971,25375,22520,1.0
3972,25358,34199,1.0
3973,84262,13948,1.0
3974,25326,62590,1.0
3975,25296,90226,1.0
3976,25278,19298,1.0
3977,25278,19297,1.0
3978,25272,36911,1.0
3979,25262,61238,1.0
3980,25217,6988,1.0
3981,84262,13949,1.0
3982,25212,65243,1.0
3983,25212,65238,1.0
3984,84266,33227,1.0
3985,84266,33228,1.0
3986,24990,19905,1.0
3987,24942,11136,1.0
3988,24935,85628,1.0
3989,24573,21770,1.0
3990,84479,78489,1.0
3991,84484,87725,1.0
3992,24502,90889,1.0
3993,24495,48666,1.0
3994,24455,45794,1.0
3995,24455,45793,1.0
3996,24454,28845,1.0
3997,24454,27617,1.0
3998,24441,89640,1.0
3999,24441,88379,1.0
4000,24436,2670,1.0
4001,24374,73011,1.0
4002,84484,87726,1.0
4003,24339,82481,1.0
4004,24330,56512,1.0
4005,24567,73037,1.0
4006,24578,16038,1.0
4007,84462,19718,1.0
4008,24578,16039,1.0
4009,24874,23366,1.0
4010,24869,19886,1.0
4011,24818,87747,1.0
4012,24818,85960,1.0
4013,24813,68537,1.0
4014,24795,16939,1.0
4015,75540,31775,1.0
4016,84464,77699,1.0
4017,24769,73217,1.0
4018,28350,70087,1.0
4019,24706,34281,1.0
4020,84476,82436,1.0
4021,24691,43899,1.0
4022,24659,78003,1.0
4023,24659,77822,1.0
4024,84247,53655,1.0
4025,84214,79646,1.0
4026,84496,19362,1.0
4027,26154,37395,1.0
4028,26275,8246,1.0
4029,26270,6649,1.0
4030,26247,69298,1.0
4031,26244,16831,1.0
4032,26218,25284,1.0
4033,26216,69486,1.0
4034,26204,61074,1.0
4035,26154,37394,1.0
4036,25524,87478,1.0
4037,83926,68551,1.0
4038,26143,49140,1.0
4039,26109,71529,1.0
4040,26109,71528,1.0
4041,26094,61183,1.0
4042,26094,61182,1.0
4043,26044,11468,1.0
4044,26280,16183,1.0
4045,26295,8964,1.0
4046,26297,62369,1.0
4047,26297,74502,1.0
4048,26496,85773,1.0
4049,26491,28218,1.0
4050,26491,27669,1.0
4051,26450,28129,1.0
4052,26381,73777,1.0
4053,83798,2426,1.0
4054,83839,2676,1.0
4055,26363,44277,1.0
4056,26363,44106,1.0
4057,26338,64703,1.0
4058,26338,58574,1.0
4059,83846,12290,1.0
4060,83846,12292,1.0
4061,26332,8142,1.0
4062,26323,73689,1.0
4063,83997,77535,1.0
4064,26032,54404,1.0
4065,84026,29410,1.0
4066,25857,67212,1.0
4067,25854,20451,1.0
4068,84089,83436,1.0
4069,25822,81649,1.0
4070,25752,73215,1.0
4071,25752,73214,1.0
4072,25731,51900,1.0
4073,84167,85858,1.0
4074,25729,60487,1.0
4075,84167,85859,1.0
4076,84172,38541,1.0
4077,25560,23897,1.0
4078,84172,38542,1.0
4079,84174,76518,1.0
4080,84195,30975,1.0
4081,25524,87479,1.0
4082,25857,63898,1.0
4083,25879,27885,1.0
4084,26009,28133,1.0
4085,25879,29165,1.0
4086,26009,28056,1.0
4087,84026,29606,1.0
4088,84037,69212,1.0
4089,84038,78085,1.0
4090,84042,58165,1.0
4091,25948,21512,1.0
4092,25925,21443,1.0
4093,25925,21442,1.0
4094,25918,1811,1.0
4095,25914,85939,1.0
4096,25914,85938,1.0
4097,25910,18616,1.0
4098,84042,58166,1.0
4099,84062,71029,1.0
4100,25897,20461,1.0
4101,24330,56505,1.0
4102,24307,5971,1.0
4103,83798,1384,1.0
4104,85151,47974,1.0
4105,85077,83358,1.0
4106,85079,45298,1.0
4107,85080,59416,1.0
4108,85080,59417,1.0
4109,85097,69739,1.0
4110,85097,69740,1.0
4111,85126,90972,1.0
4112,22999,38847,1.0
4113,84866,84156,1.0
4114,22976,79575,1.0
4115,22969,84066,1.0
4116,22952,54551,1.0
4117,22952,54550,1.0
4118,22906,76191,1.0
4119,22836,19232,1.0
4120,22833,10361,1.0
4121,23090,75137,1.0
4122,85014,64819,1.0
4123,23095,48259,1.0
4124,23096,90697,1.0
4125,84891,36454,1.0
4126,23274,71927,1.0
4127,23271,27139,1.0
4128,23266,1597,1.0
4129,23263,48655,1.0
4130,84960,4522,1.0
4131,23247,76129,1.0
4132,23247,76128,1.0
4133,23181,50989,1.0
4134,23154,55376,1.0
4135,84971,62064,1.0
4136,23129,27148,1.0
4137,23128,28538,1.0
4138,84997,21904,1.0
4139,23108,91603,1.0
4140,22813,90327,1.0
4141,22813,90326,1.0
4142,22801,90604,1.0
4143,85246,9927,1.0
4144,22612,75854,1.0
4145,22601,74764,1.0
4146,22596,63156,1.0
4147,22596,63138,1.0
4148,22562,12957,1.0
4149,22548,34956,1.0
4150,22536,28814,1.0
4151,85263,35367,1.0
4152,85271,10775,1.0
4153,22466,308,1.0
4154,22462,32323,1.0
4155,22462,32322,1.0
4156,22447,80552,1.0
4157,85317,79801,1.0
4158,22351,17370,1.0
4159,85248,55618,1.0
4160,85246,9926,1.0
4161,22801,90134,1.0
4162,22660,90368,1.0
4163,22798,48407,1.0
4164,85210,80094,1.0
4165,22761,25836,1.0
4166,22758,4538,1.0
4167,22755,59451,1.0
4168,22740,29339,1.0
4169,22708,1992,1.0
4170,22700,79666,1.0
4171,22696,23222,1.0
4172,22689,16920,1.0
4173,22689,16055,1.0
4174,22687,82521,1.0
4175,22681,41117,1.0
4176,22672,42585,1.0
4177,22660,90369,1.0
4178,84880,61654,1.0
4179,23332,27336,1.0
4180,24307,5970,1.0
4181,23994,84114,1.0
4182,24091,759,1.0
4183,84599,81935,1.0
4184,84626,1920,1.0
4185,24054,78876,1.0
4186,23996,81025,1.0
4187,23996,81024,1.0
4188,23994,85594,1.0
4189,84626,1921,1.0
4190,23332,27337,1.0
4191,23971,58077,1.0
4192,23965,16325,1.0
4193,23959,8986,1.0
4194,23907,82561,1.0
4195,23907,82560,1.0
4196,23894,31053,1.0
4197,23882,3866,1.0
4198,24101,30920,1.0
4199,24114,80637,1.0
4200,24117,21014,1.0
4201,24120,76252,1.0
4202,24271,7895,1.0
4203,84496,19363,1.0
4204,24200,7847,1.0
4205,24195,34845,1.0
4206,84499,76498,1.0
4207,24180,60348,1.0
4208,84513,86696,1.0
4209,84513,88170,1.0
4210,24159,84852,1.0
4211,24159,84851,1.0
4212,24147,68832,1.0
4213,24147,66507,1.0
4214,84579,20243,1.0
4215,24131,38224,1.0
4216,24120,76254,1.0
4217,23844,17050,1.0
4218,23844,12037,1.0
4219,23838,80781,1.0
4220,23483,79523,1.0
4221,84799,69788,1.0
4222,23448,38387,1.0
4223,23419,8785,1.0
4224,23418,39748,1.0
4225,23405,8332,1.0
4226,23383,62882,1.0
4227,84818,51882,1.0
4228,84818,51884,1.0
4229,23376,63128,1.0
4230,23376,59288,1.0
4231,84852,63987,1.0
4232,23353,65823,1.0
4233,23353,65814,1.0
4234,84852,63988,1.0
4235,84866,84155,1.0
4236,23483,76526,1.0
4237,84694,44739,1.0
4238,23787,19712,1.0
4239,23508,11465,1.0
4240,23773,76623,1.0
4241,23732,88086,1.0
4242,84683,84528,1.0
4243,23649,80501,1.0
4244,23632,79248,1.0
4245,84683,84529,1.0
4246,23629,54075,1.0
4247,23628,29708,1.0
4248,23628,29707,1.0
4249,23567,13531,1.0
4250,23567,13530,1.0
4251,23554,77719,1.0
4252,23554,77718,1.0
4253,23512,61190,1.0
4254,84694,44738,1.0
4255,26497,75434,1.0
4256,26503,68377,1.0
4257,22349,20099,1.0
4258,82611,22659,1.0
4259,29174,9821,1.0
4260,29163,22354,1.0
4261,29156,60999,1.0
4262,29144,73499,1.0
4263,29144,73498,1.0
4264,82575,49800,1.0
4265,29112,66190,1.0
4266,82623,42606,1.0
4267,29557,78728,1.0
4268,82623,44624,1.0
4269,82632,24055,1.0
4270,29052,78473,1.0
4271,82632,24235,1.0
4272,82635,50523,1.0
4273,82635,50540,1.0
4274,29013,41397,1.0
4275,29176,60876,1.0
4276,29226,61567,1.0
4277,82515,71797,1.0
4278,29279,5276,1.0
4279,29546,70751,1.0
4280,29544,6969,1.0
4281,29534,19823,1.0
4282,29528,21238,1.0
4283,29491,58997,1.0
4284,29491,58996,1.0
4285,29490,50758,1.0
4286,29486,30500,1.0
4287,29486,30118,1.0
4288,29484,51956,1.0
4289,29484,51955,1.0
4290,82491,81206,1.0
4291,29405,35037,1.0
4292,82491,82769,1.0
4293,29326,13657,1.0
4294,29008,20643,1.0
4295,29008,20488,1.0
4296,29007,18994,1.0
4297,28732,4474,1.0
4298,28669,75774,1.0
4299,28669,75773,1.0
4300,28658,64356,1.0
4301,82705,6480,1.0
4302,28648,32858,1.0
4303,82706,52885,1.0
4304,28627,5993,1.0
4305,28627,5992,1.0
4306,28620,65498,1.0
4307,28585,31414,1.0
4308,28561,82780,1.0
4309,28561,81490,1.0
4310,82710,73076,1.0
4311,82710,73077,1.0
4312,82744,87470,1.0
4313,28727,54904,1.0
4314,82705,3594,1.0
4315,29007,18993,1.0
4316,28759,4527,1.0
4317,29003,22381,1.0
4318,28999,70812,1.0
4319,28968,75984,1.0
4320,28968,75983,1.0
4321,28958,28763,1.0
4322,28945,22135,1.0
4323,82661,6013,1.0
4324,28919,75490,1.0
4325,28895,56715,1.0
4326,28895,56714,1.0
4327,28835,38301,1.0
4328,28799,53514,1.0
4329,28777,64737,1.0
4330,28760,72100,1.0
4331,28759,4528,1.0
4332,82461,22664,1.0
4333,82458,85586,1.0
4334,28522,85349,1.0
4335,82225,1199,1.0
4336,30500,26921,1.0
4337,82186,77077,1.0
4338,30492,14826,1.0
4339,30484,59364,1.0
4340,30484,53697,1.0
4341,30474,53409,1.0
4342,30468,71254,1.0
4343,82225,4337,1.0
4344,29583,77839,1.0
4345,30346,58096,1.0
4346,30298,69765,1.0
4347,30298,69764,1.0
4348,30290,82413,1.0
4349,30212,47731,1.0
4350,82226,46535,1.0
4351,82234,62632,1.0
4352,30516,56695,1.0
4353,30521,90070,1.0
4354,30521,90813,1.0
4355,82164,71129,1.0
4356,82053,3208,1.0
4357,82063,57790,1.0
4358,82122,41726,1.0
4359,82122,43739,1.0
4360,30727,13265,1.0
4361,30727,13264,1.0
4362,30715,70025,1.0
4363,30703,37281,1.0
4364,82135,56624,1.0
4365,82135,58379,1.0
4366,30688,71300,1.0
4367,82149,35053,1.0
4368,30621,72809,1.0
4369,82150,26951,1.0
4370,82152,17342,1.0
4371,30201,82412,1.0
4372,82251,15111,1.0
4373,30162,47265,1.0
4374,29869,79699,1.0
4375,29736,7185,1.0
4376,29730,33606,1.0
4377,29730,33605,1.0
4378,29723,53104,1.0
4379,82417,85736,1.0
4380,29701,77025,1.0
4381,29692,31186,1.0
4382,29665,71183,1.0
4383,29663,23668,1.0
4384,29663,22583,1.0
4385,82417,87774,1.0
